review,rating,sentiment,language
biryani jama bekaar hai.,1,bad,punjabi
breakfast khatam hai.,1,bad,punjabi
dal makhani nodoke mast agide.,5,good,kannada
"loved the breakfast, it was brilliant.",5,good,english
aaj ka dal makhani bakwas tha.,2,bad,hindi
such a great khana.,5,good,english
eeroju mushroom masala ruchi ga undi.,5,good,telugu
the chutney was gross.,1,bad,english
pulao ekdum ghatiya hai.,1,bad,hindi
breakfast jama maada hai.,1,bad,punjabi
dosa ek number hai.,5,good,hindi
Really tasty biryani.,4,good,english
paneer ekdum lajawab hai.,5,good,hindi
aaj baingan bharta mazza aa gaya si.,5,good,punjabi
Really bad fish curry.,3,bad,english
palak paneer nodoke kettadagide.,1,bad,kannada
puri bakwas hai.,1,bad,hindi
chole is fantastic.,5,good,english
Eeroju poha ruchi ledu.,1,bad,telugu
"Loved the oota, it ws perfect.",4,good,english
naan tinte kirrak anipinchindi.,4,good,telugu
meal tinte ruchi ga undi anipinchindi.,5,good,telugu
biryani bahut jhakaas hai.,4,good,hindi
egg curry bahut swadisht hai.,4,good,hindi
palak paneer kha ke vadiya feel hoya.,5,good,punjabi
"hated the paneer, it was dreadful.",1,bad,english
Such a excellent mess.,5,good,english
pulao mazza aa gaya lagya.,5,good,punjabi
mixed veg full sari illa.,1,bad,kannada
such a wonderful uttapam.,4,good,english
aaj dosa bekar si.,3,bad,punjabi
aaj ka naan sahi hai tha.,5,good,hindi
The mess tasted unpleasant.,1,bad,english
aaj ka chutney mood kharab tha.,2,bad,hindi
dal makhani pura swaad hai.,5,good,punjabi
naan bahut sahi hai hai.,4,good,hindi
sambar kha ke mazza aa gaya feel hoya.,5,good,punjabi
butter chicken matram ruchi ga undi.,5,good,telugu
"loved the roti, it was osm.",5,good,english
dinner full mast agide.,4,good,kannada
curd baga chesaru.,5,good,telugu
naan bakwaas lagya.,2,bad,punjabi
oota nodoke mast agide.,4,good,kannada
aaj ka idli sahi hai tha.,5,good,hindi
the chutney was nice.,5,good,english
rajma swaad hai.,4,good,punjabi
aaj ka fish curry kharaab tha.,2,bad,hindi
pickle sira lagya.,5,good,punjabi
roti ekdum kharaab hai.,3,bad,hindi
chapati matram adhurs.,5,good,telugu
eeroju dal makhani chala bagundi.,5,good,telugu
curd ganda hai.,1,bad,punjabi
pickle bahut awesome hai.,4,good,hindi
vada badiya hai.,5,good,hindi
The place was gross.,1,bad,english
chicken nodoke thu.,1,bad,kannada
kadai chicken bakwas hai.,1,bad,hindi
Such a bad chutney.,2,bad,english
breakfast pura ghaint hai.,5,good,punjabi
meal jama maada hai.,1,bad,punjabi
pulao bahut badiya hai.,4,good,hindi
aloo gobi kha ke khatam feel hoya.,1,bad,punjabi
chutney kha ke fuddu feel hoya.,2,bad,punjabi
chapati full chennagide.,4,good,kannada
aaj ka sambar ek number tha.,5,good,hindi
"loved the dinner, it was great.",5,good,english
khichdi kha ke fuddu feel hoya.,3,bad,punjabi
naan excellent ga undi.,5,good,telugu
bhatura tumba chennagide.,4,good,kannada
palak paneer full waste.,1,bad,kannada
curd jama swaad ni hai.,3,bad,punjabi
Such a good uttapam.,5,good,english
egg curry full super agide.,5,good,kannada
palak paneer kha ke ghaint feel hoya.,4,good,punjabi
food chala waste.,1,bad,telugu
i had a terrible place.,2,bad,english
aaj naan bekar si.,1,bad,punjabi
aaj dal makhani bahut vadiya si.,5,good,punjabi
dinner chala waste.,1,bad,telugu
roti kha ke mood kharab.,2,bad,hindi
Really amazing curry.,5,good,english
pickle tinte bagundi anipinchindi.,5,good,telugu
kadai chicken ekdum awesome hai.,5,good,hindi
mixed veg full chennagide.,5,good,kannada
mixed veg chala ruchi ga undi.,4,good,telugu
egg curry asalu baledu.,2,bad,telugu
puri pura att hai.,5,good,punjabi
kadai chicken jama bekaar hai.,2,bad,punjabi
ivattu pickle super agide.,5,good,kannada
salad matram baga chesaru.,5,good,telugu
I had a unpleasant dosa.,1,bad,english
Eeroju oota daridram.,1,bad,telugu
The sabzi tasted nasty.,1,bad,english
biryani tumba worst agide.,1,bad,kannada
Eeroju rajma chetta.,2,bad,telugu
mushroom masala baga chesaru.,5,good,telugu
dosa chala ruchi ledu.,2,bad,telugu
Eeroju salad worst ga undi.,2,bad,telugu
the raita tasted bad.,1,bad,english
khana nodoke worst agide.,1,bad,kannada
dal bahut gazab hai.,5,good,hindi
idli changa hai.,5,good,punjabi
pulao waste.,2,bad,telugu
oota kha ke mood kharab.,2,bad,hindi
salad chetta.,1,bad,telugu
ivattu oota bombat.,5,good,kannada
aloo gobi tumba ruchi agide.,5,good,kannada
egg curry chala chetta.,2,bad,telugu
Eeroju chutney kirrak.,5,good,telugu
idli jama khatam hai.,1,bad,punjabi
khichdi kha ke mood kharab.,1,bad,hindi
meal pura ghaint hai.,5,good,punjabi
upma nodoke waste.,1,bad,kannada
ivattu butter chicken mast agide.,4,good,kannada
rice bahut kharaab hai.,3,bad,hindi
chapati kha ke bekar feel hoya.,1,bad,punjabi
the kadai chicken was wonderful.,5,good,english
Eeroju pickle baga chesaru.,5,good,telugu
ivattu pickle sakath.,4,good,kannada
uttapam baledu.,1,bad,telugu
chicken tinte worst ga undi anipinchindi.,1,bad,telugu
food chala worst ga undi.,1,bad,telugu
dessert asalu worst ga undi.,1,bad,telugu
curry was absolutely lovely.,5,good,english
The rajma tasted excellent.,5,good,english
really nasty sabzi.,1,bad,english
breakfast chala super.,5,good,telugu
eeroju chutney chala bagundi.,5,good,telugu
"Hated da staff, it was worst.",2,bad,english
uttapam full keka.,5,good,kannada
khana kha ke changa feel hoya.,5,good,punjabi
aaj vada swaad si.,5,good,punjabi
dinner khatam hai.,1,bad,hindi
Eeroju palak paneer baga chesaru.,5,good,telugu
roti ekdum lajawab hai.,5,good,hindi
lunch bahut mood kharab hai.,1,bad,hindi
dosa bekaar lagya.,2,bad,punjabi
I had a disgusting chicken.,1,bad,english
aaj baingan bharta ghaint si.,4,good,punjabi
Such a fantastic dal.,5,good,english
I had a bad experience.,2,bad,english
dessert pura swaad hai.,4,good,punjabi
breakfast full bombat.,5,good,kannada
salad pura sira hai.,5,good,punjabi
sambar kha ke mazza aa gaya feel hoya.,5,good,punjabi
the chutney tasted horrible.,1,bad,english
The sambar was dreadful.,1,bad,english
really perfect palak paneer.,5,good,english
vada asalu worst ga undi.,1,bad,telugu
pulao jama khatam hai.,1,bad,punjabi
biryani chala daridram.,1,bad,telugu
meal ekdum badiya hai.,5,good,hindi
"loved the poha, it was nice.",4,good,english
pulao is excellent.,5,good,english
sambar sira lagya.,4,good,punjabi
dal makhani pura ghaint hai.,5,good,punjabi
biryani kha ke vadiya feel hoya.,5,good,punjabi
egg curry was absolutely nice.,4,good,english
raita tumba kettadagide.,1,bad,kannada
lunch nodoke chennagide.,5,good,kannada
vibe iz wonderful.,4,good,english
Such a tasty kadai chicken.,5,good,english
aaj ka vada swadisht tha.,5,good,hindi
The staff ws excellent.,5,good,english
roti waste.,1,bad,kannada
Really osm rice.,5,good,english
dal was absolutely fantastic.,5,good,english
chutney full keka.,4,good,kannada
oota tumba chennagide.,5,good,kannada
rajma nodoke sari illa.,1,bad,kannada
mushroom masala nodoke chennagide.,5,good,kannada
Really tasty paneer.,5,good,english
poha ekdum bakwas hai.,1,bad,hindi
"Hated the lunch, it was pathetic.",1,bad,english
palak paneer full sakath.,5,good,kannada
Such a outstanding rice.,5,good,english
The naan tasted bland.,1,bad,english
aaj idli ghaint si.,5,good,punjabi
bhatura tinte chetta anipinchindi.,2,bad,telugu
rice tumba worst agide.,1,bad,kannada
paratha worst ga undi.,1,bad,telugu
Such a bd experience.,1,bad,english
aaj curry khatam si.,1,bad,punjabi
aaj ka upma khatam tha.,2,bad,hindi
baingan bharta tinte waste anipinchindi.,2,bad,telugu
eeroju upma chala bagundi.,4,good,telugu
eeroju chicken kirrak.,5,good,telugu
bhatura tumba sakath.,4,good,kannada
I had a worst lunch.,1,bad,english
egg curry kha ke mood kharab.,1,bad,hindi
oota chandalanga undi.,2,bad,telugu
mixed veg chandalanga undi.,1,bad,telugu
egg curry nodoke tumba chennagide.,5,good,kannada
aaj ka bhojanam gazab tha.,5,good,hindi
meal fuddu hai.,1,bad,punjabi
curd ws absolutely good.,5,good,english
khana iz good.,4,good,english
dessert chala chetta.,1,bad,telugu
salad full chennagide.,5,good,kannada
fish curry chala super.,4,good,telugu
aaj ka curd badhiya tha.,5,good,hindi
rajma kha ke maza aa gaya.,5,good,hindi
aaj ka methi paratha awesome tha.,5,good,hindi
pickle kha ke mood kharab.,2,bad,hindi
chapati bakwas hai.,1,bad,hindi
dessert kha ke mood kharab.,1,bad,hindi
eeroju baingan bharta ruchi ga undi.,5,good,telugu
breakfast bahut waste hai.,3,bad,hindi
puri ekdum waste hai.,2,bad,hindi
egg curry tinte daridram anipinchindi.,3,bad,telugu
raita chala kirrak.,4,good,telugu
raita ekdum waste hai.,2,bad,hindi
Eeroju biryani daridram.,1,bad,telugu
aaj breakfast bahut vadiya si.,4,good,punjabi
the upma tasted gross.,2,bad,english
rajma kha ke maza aa gaya.,5,good,hindi
Such a superb experience.,4,good,english
lunch ekdum badiya hai.,5,good,hindi
sabzi ruchi illa.,1,bad,kannada
Ivattu poha tumba chennagide.,4,good,kannada
puri ruchi ledu.,1,bad,telugu
aaj ka biryani bakwas tha.,1,bad,hindi
egg curry kha ke mood kharab.,1,bad,hindi
salad full sari illa.,2,bad,kannada
such a tasteless dal makhani.,1,bad,english
aloo gobi swadisht hai.,5,good,hindi
chutney full chennagilla.,2,bad,kannada
i had a gross biryani.,2,bad,english
sambar jama khatam hai.,1,bad,punjabi
I had a horrible sambar.,2,bad,english
curry chala worst ga undi.,1,bad,telugu
poha nodoke super agide.,5,good,kannada
kadai chicken tumba super agide.,5,good,kannada
biryani bekaar hai.,2,bad,punjabi
egg curry kha ke khatam feel hoya.,2,bad,punjabi
chutney nodoke mast agide.,4,good,kannada
chole nodoke thu.,2,bad,kannada
dessert bahut sahi hai hai.,5,good,hindi
sabzi chala ruchi ga undi.,5,good,telugu
biryani chala keka.,5,good,telugu
butter chicken chala super.,4,good,telugu
eeroju chicken super.,5,good,telugu
aaj ka kadai chicken jhakaas tha.,5,good,hindi
aaj sambar mazza aa gaya si.,4,good,punjabi
khana nodoke kettadagide.,2,bad,kannada
Such a horrible uttapam.,1,bad,english
puri waste.,1,bad,telugu
chole full mast agide.,5,good,kannada
curd matram kirrak.,5,good,telugu
naan kha ke mood kharab.,2,bad,hindi
paneer bahut mast hai.,5,good,hindi
Eeroju roti chetta.,3,bad,telugu
fish curry chala adhurs.,5,good,telugu
food tumba super agide.,5,good,kannada
uttapam kha ke mood kharab.,2,bad,hindi
pulao bahut bakwas hai.,2,bad,hindi
The uttapam tasted wonderful.,5,good,english
ivattu dessert super agide.,5,good,kannada
dinner chala asalu baledu.,3,bad,telugu
breakfast chala baledu.,1,bad,telugu
dal makhani kha ke maza aa gaya.,5,good,hindi
lunch matram keka.,5,good,telugu
Ivattu sambar sari illa.,2,bad,kannada
oota vadiya lagya.,5,good,punjabi
da dal ws amazing.,5,good,english
butter chicken bombat.,5,good,kannada
khana nodoke ruchi illa.,1,bad,kannada
dal sari illa.,2,bad,kannada
pulao bahut sahi hai hai.,4,good,hindi
soup tumba keka.,5,good,kannada
meal ghaint lagya.,4,good,punjabi
butter chicken matram super.,4,good,telugu
pickle kha ke khatam feel hoya.,2,bad,punjabi
I had a osm mixed veg.,5,good,english
aaj ka chutney mast tha.,5,good,hindi
khichdi keka.,5,good,kannada
place is op.,5,good,english
Such a dreadful egg curry.,1,bad,english
raita is bland.,1,bad,english
Such a terrible oota.,2,bad,english
mushroom masala ekdum bekaar hai.,1,bad,hindi
curry ekdum sahi hai hai.,5,good,hindi
salad is excellent.,4,good,english
mixed veg ruchi illa.,1,bad,kannada
paneer is great.,5,good,english
khana full thu.,1,bad,kannada
chapati ruchi illa.,2,bad,kannada
oota tinte kirrak anipinchindi.,5,good,telugu
poha chala worst ga undi.,2,bad,telugu
the salad tasted wonderful.,5,good,english
methi paratha kha ke vadiya feel hoya.,4,good,punjabi
aaj ka chutney mood kharab tha.,2,bad,hindi
the chicken tasted great.,5,good,english
I had a op dosa.,4,good,english
dosa tinte keka anipinchindi.,4,good,telugu
egg curry nodoke worst agide.,1,bad,kannada
dal tumba bombat.,4,good,kannada
dinner att hai.,5,good,punjabi
khichdi ekdum sahi hai hai.,5,good,hindi
salad bahut not good hai.,1,bad,hindi
I had a awful breakfast.,2,bad,english
raita tumba bombat.,5,good,kannada
breakfast bakwaas hai.,1,bad,punjabi
vada swaad ni hai.,2,bad,punjabi
pulao kha ke maza aa gaya.,4,good,hindi
Really terrible meal.,1,bad,english
eeroju curry daridram.,1,bad,telugu
lunch kha ke mood kharab.,2,bad,hindi
mixed veg tumba bombat.,5,good,kannada
eeroju chapati baga chesaru.,5,good,telugu
really bland rajma.,1,bad,english
idli kha ke bekar feel hoya.,1,bad,punjabi
baingan bharta vadiya lagya.,4,good,punjabi
lunch bahut kharaab hai.,1,bad,hindi
curd nodoke thu.,1,bad,kannada
mixed veg ekdum lajawab hai.,4,good,hindi
paratha kha ke mood kharab.,1,bad,hindi
aaj bhojanam sira si.,5,good,punjabi
dessert chala baledu.,1,bad,telugu
such a nasty food.,1,bad,english
da dinner ws horrible.,1,bad,english
pickle jhakaas hai.,4,good,hindi
such a unpleasant dal makhani.,1,bad,english
chole chala chala bagundi.,5,good,telugu
mushroom masala bekaar hai.,1,bad,punjabi
aaj paneer bekar si.,1,bad,punjabi
butter chicken bekar hai.,2,bad,hindi
The chapati was amazing.,4,good,english
dosa bahut badhiya hai.,5,good,hindi
I had a poor experience.,2,bad,english
ivattu uttapam bombat.,5,good,kannada
vada maada hai.,1,bad,punjabi
sambar chala baledu.,2,bad,telugu
rice nodoke bombat.,5,good,kannada
aaj meal ganda si.,1,bad,punjabi
Eeroju dessert worst ga undi.,2,bad,telugu
chicken pura ghaint hai.,5,good,punjabi
oota bekar lagya.,1,bad,punjabi
dal makhani chala bagundi.,5,good,telugu
uttapam mast agide.,5,good,kannada
methi paratha jama fuddu hai.,2,bad,punjabi
methi paratha full sari illa.,2,bad,kannada
aaj ka khichdi khatam tha.,1,bad,hindi
The place was horrible.,2,bad,english
methi paratha pura vadiya hai.,5,good,punjabi
mushroom masala tinte adhurs anipinchindi.,5,good,telugu
egg curry asalu ruchi ledu.,1,bad,telugu
aloo gobi nodoke super agide.,4,good,kannada
Ivattu mushroom masala tumba chennagide.,5,good,kannada
food ekdum khatam hai.,1,bad,hindi
rajma super agide.,5,good,kannada
I had a disgusting mushroom masala.,1,bad,english
dosa jama bekar hai.,1,bad,punjabi
dessert full waste.,2,bad,kannada
puri matram chala bagundi.,5,good,telugu
puri chala ruchi ga undi.,5,good,telugu
oota full keka.,4,good,kannada
rice jama bekaar hai.,3,bad,punjabi
meal swaad ni hai.,2,bad,punjabi
paneer nodoke bombat.,5,good,kannada
really good paratha.,5,good,english
Ivattu dinner ruchi agide.,5,good,kannada
khichdi kettadagide.,3,bad,kannada
methi paratha chala waste.,1,bad,telugu
vada maada lagya.,1,bad,punjabi
sabzi full super agide.,4,good,kannada
really pathetic atmosphere.,1,bad,english
butter chicken nodoke worst agide.,1,bad,kannada
aaj egg curry swaad ni si.,2,bad,punjabi
upma kha ke mood kharab.,1,bad,hindi
biryani bahut vadiya hai.,5,good,punjabi
sabzi nodoke bombat.,5,good,kannada
naan bekar hai.,2,bad,punjabi
sambar is bland.,1,bad,english
paneer bahut badhiya hai.,5,good,hindi
vada khatam hai.,2,bad,hindi
"Hated the kadai chicken, it was nasty.",1,bad,english
food tinte excellent ga undi anipinchindi.,4,good,telugu
such a nasty methi paratha.,1,bad,english
eeroju poha super.,5,good,telugu
aloo gobi asalu worst ga undi.,2,bad,telugu
Eeroju meal kirrak.,5,good,telugu
rajma was absolutely outstanding.,5,good,english
"Hated the khichdi, it was gross.",1,bad,english
methi paratha khatam lagya.,1,bad,punjabi
mixed veg tinte baga chesaru anipinchindi.,5,good,telugu
such a unpleasant chole.,2,bad,english
vada nodoke ruchi illa.,2,bad,kannada
butter chicken kha ke vadiya feel hoya.,5,good,punjabi
meal ghatiya hai.,1,bad,hindi
baingan bharta ruchi ga undi.,4,good,telugu
curry nodoke tumba chennagide.,5,good,kannada
sabzi tumba worst agide.,1,bad,kannada
bhatura att lagya.,5,good,punjabi
egg curry full tumba chennagide.,4,good,kannada
dessert mast agide.,5,good,kannada
aaj khichdi swaad ni si.,1,bad,punjabi
baingan bharta full bekar.,1,bad,kannada
chicken is pathetic.,1,bad,english
paratha tinte ruchi ledu anipinchindi.,2,bad,telugu
dessert nodoke worst agide.,1,bad,kannada
The methi paratha was osm.,4,good,english
ivattu paratha sari illa.,1,bad,kannada
chole sari illa.,1,bad,kannada
sambar jama ganda hai.,2,bad,punjabi
chicken was absolutely superb.,5,good,english
chutney bahut ek number hai.,4,good,hindi
chicken kha ke bekar feel hoya.,1,bad,punjabi
butter chicken pura ghaint hai.,4,good,punjabi
pulao kha ke mood kharab.,2,bad,hindi
dinner sahi h hai.,4,good,hindi
chicken sakath.,5,good,kannada
sabzi full bekar.,2,bad,kannada
eeroju rajma chetta.,1,bad,telugu
The dinner was bad.,2,bad,english
the kadai chicken was dreadful.,1,bad,english
mushroom masala bahut jhakaas hai.,5,good,hindi
mixed veg chala excellent ga undi.,5,good,telugu
bhatura kha ke bahut vadiya feel hoya.,5,good,punjabi
mixed veg tumba keka.,5,good,kannada
paratha pura changa hai.,5,good,punjabi
aloo gobi full bombat.,5,good,kannada
roti bahut chii hai.,2,bad,hindi
paneer worst agide.,1,bad,kannada
dal makhani tumba bombat.,5,good,kannada
curd tumba chennagilla.,2,bad,kannada
salad full waste.,3,bad,kannada
mushroom masala kha ke mazza aa gaya feel hoya.,5,good,punjabi
dal makhani is bland.,1,bad,english
khana tinte kirrak anipinchindi.,5,good,telugu
breakfast vadiya hai.,5,good,punjabi
really tasteless dessert.,2,bad,english
lunch tinte ruchi ga undi anipinchindi.,5,good,telugu
chapati asalu baledu.,2,bad,telugu
dessert is bland.,2,bad,english
"hated the food, it was tasteless.",1,bad,english
khana super agide.,5,good,kannada
chicken maada lagya.,1,bad,punjabi
khichdi was absolutely amazing.,5,good,english
Eeroju pickle super.,5,good,telugu
mixed veg kha ke mood kharab.,3,bad,hindi
I had a great raita.,4,good,english
butter chicken tumba bekar.,1,bad,kannada
aaj ka chutney badhiya tha.,5,good,hindi
"loved da mushroom masala, it ws great.",4,good,english
The raita tasted delicious.,4,good,english
dal bahut vadiya hai.,5,good,punjabi
salad bahut gazab hai.,5,good,hindi
aaj ka bhatura bekar tha.,1,bad,hindi
biryani tinte chetta anipinchindi.,2,bad,telugu
chapati bahut ek number hai.,4,good,hindi
oota bahut chii hai.,1,bad,hindi
aaj ka raita kharaab tha.,2,bad,hindi
uttapam nodoke sari illa.,3,bad,kannada
bhatura swadisht hai.,5,good,hindi
"hated da naan, it ws poor.",1,bad,english
aaj meal changa si.,5,good,punjabi
the dessert tasted wonderful.,5,good,english
butter chicken tumba chennagide.,4,good,kannada
chutney tumba waste.,1,bad,kannada
aaj ka curd bekaar tha.,1,bad,hindi
dal makhani matram kirrak.,5,good,telugu
paneer kha ke maza aa gaya.,5,good,hindi
da rice ws poor.,1,bad,english
"Loved the dal makhani, it was good.",5,good,english
biryani nodoke ruchi illa.,1,bad,kannada
paratha bakwaas lagya.,1,bad,punjabi
upma kha ke ghaint feel hoya.,5,good,punjabi
chapati excellent ga undi.,5,good,telugu
chapati ruchi ledu.,1,bad,telugu
dessert chala ruchi ga undi.,5,good,telugu
eeroju puri daridram.,3,bad,telugu
upma kha ke maza aa gaya.,5,good,hindi
Eeroju paratha chetta.,1,bad,telugu
food asalu worst ga undi.,1,bad,telugu
sabzi ghaint lagya.,5,good,punjabi
baingan bharta bahut badhiya hai.,5,good,hindi
paneer chala baledu.,1,bad,telugu
aaj mushroom masala mazza aa gaya si.,5,good,punjabi
upma chennagide.,5,good,kannada
