review,rating,sentiment,language
dal fry tinda mele nalla aithu feel aaithu,5,good,kannada
coffee khali waste undi bro,1,bad,telugu
mess mein jalebi maja aa gaya full tha,4,good,hindi
kesari try chesthe manchi,5,good,telugu
bro scrambled egg tasty ga undi,5,good,telugu
mess alli toast perfect,5,good,kannada
bhai bhel puri kamaal ka,4,good,hindi
gulab jamun is straight trash,2,bad,english
gulab jamun try chesthe superb ga undi,5,good,telugu
samosa baledu bro undi bro,2,bad,telugu
yo aloo paratha was straight up legendary,5,good,english
pakoda khake bohot kharab feel,2,bad,hindi
lassi eat cheyaleka undi bro,2,bad,telugu
coffee khake zahar feel,1,bad,punjabi
mess bajji full taste illa bro,3,bad,kannada
seriously bro dhokla taste illa bro,1,bad,kannada
bhai bajji full mast hai,5,good,punjabi
bhai seriously uppit mood kharab ho gayi,1,bad,punjabi
bro samosa manchi,5,good,telugu
mess ch chana dal ekdum perfect si,5,good,punjabi
mess mein scrambled egg full mast tha,5,good,hindi
mess pizza full kemp agide,1,bad,kannada
bhel puri hits different no cap good,4,good,english
nah dal fry is ruined my day,1,bad,english
bruh dal fry was ruined my day,1,bad,english
bhai pasta daab aa gayi hai,5,good,punjabi
mess ka pulao ulti aa gayi,1,bad,hindi
chana dal tinda mele waste piece,1,bad,kannada
mess ch scrambled egg ekdum perfect si,5,good,punjabi
tadka dal khake ghatiya si feel,2,bad,punjabi
pizza tinda mele disgusting aithu,3,bad,kannada
mess coffee full ella illa,3,bad,kannada
bhai samosa full mast hai,5,good,punjabi
mess da boiled egg mood kharab ho gayi,3,bad,punjabi
sheera hits different top tier,4,good,english
momos khake kamaal ka feel aaya,4,good,hindi
mess da pakoda mood kharab ho gayi,2,bad,punjabi
full kesari yummy bro,4,good,kannada
momos try karo full mast hai,4,good,hindi
mess da bajji regret ho reha,1,bad,punjabi
yo rasgulla was straight up lit,5,good,english
mess lo samosa tasty ga undi undi,5,good,telugu
mess boiled egg full kemp agide,1,bad,kannada
mess ka pizza paisa barbaad,1,bad,hindi
mess pulao lowkey straight garbage,1,bad,english
pakoda try chesthe baga tasty,4,good,telugu
poori skip maadi taste illa bro,1,bad,kannada
mess toast lowkey disgusting af,1,bad,english
pasta tinda mele kemp agide,1,bad,kannada
tadka dal skip karo faltu hai,3,bad,punjabi
yaar pav bhaji ekdum zabardast si si,4,good,punjabi
mess omelette is lit,5,good,english
sheera tini tarvata disgusting,2,bad,telugu
nah fried rice is trash,1,bad,english
fried rice mat khao khana hi nahi hai,1,bad,hindi
poori try karo full mast hai,5,good,hindi
mess mein kachori maja aa gaya full tha,5,good,hindi
jalebi khake bewakoof banaya feel,1,bad,hindi
mess ch bonda solid taste si,5,good,punjabi
mess alli dhokla nalla aithu,5,good,kannada
gobi paratha tini tarvata feel mast undi,5,good,telugu
samosa try cheyakandi mood off,3,bad,telugu
ninna noodles tinte mast undi anipinchindi,4,good,telugu
puttu try madi perfect,5,good,kannada
seriously medu vada mood off,1,bad,telugu
mess lo lassi mast undi undi,5,good,telugu
cutlet try cheyakandi mood off,3,bad,telugu
yaar maggi to ekdum perfect tha,4,good,hindi
mess da pizza na khao,1,bad,punjabi
mess ch coffee full mast si,5,good,punjabi
bonda mood off undi bro,3,bad,telugu
ninna soup tinte superb ga undi anipinchindi,4,good,telugu
dhokla skip maadi mood spoil,2,bad,kannada
toast bilkul ghatiya h bh,1,bad,hindi
bhel puri tinda mele disgusting aithu,1,bad,kannada
samosa tinda mele kemp agide,2,bad,kannada
bro pulao full enjoy,5,good,telugu
mess da vada pav na khao,2,bad,punjabi
mess lo tadka dal tasty ga undi undi,4,good,telugu
seriously bro sandwich ella illa,2,bad,kannada
momos try madi full sakkath,5,good,kannada
seriously bro gobi paratha ella illa,2,bad,kannada
mess da samosa zahar,1,bad,punjabi
mess ch medu vada kamaal si,5,good,punjabi
seriously rasgulla disgusting,1,bad,telugu
pasta tinda mele dizgusting aithu,1,bad,kannada
gobi paratha is straight disgusting af,1,bad,english
mess cutlet is bussin,5,good,english
bhai sach mein coffee regret,2,bad,hindi
mess da pulao mood kharab ho gayi,1,bad,punjabi
seriously bro cutlet bekagilla,1,bad,kannada
tried kachori and it was top tier,5,good,english
fried rice baledu bruh undi bruh,1,bad,telugu
tried kachori regret not it,3,bad,english
pulao tini tarvata eat cheyaleka,1,bad,telugu
ninna pizza tinte full enjoy anipinchindi,5,good,telugu
bhai seriously halwa regret ho reha,2,bad,punjabi
bonda na khao hai yaar,2,bad,punjabi
chana dal eat cheyaleka undi bro,2,bad,telugu
toast tini tarvata pani pattadu,3,bad,telugu
burger tinda mele waste piece,2,bad,kannada
bhai maggi lajawab si hai,4,good,punjabi
bhai pulao full mast,5,good,hindi
mess ch bhajji zabardast si si,5,good,punjabi
bhai rasgulla solid taste hai,4,good,punjabi
bhai sach mein dhokla paisa barbaad,2,bad,hindi
bro da appam was crazy good,4,good,english
mess maggi iz legendary,5,good,english
seriously bro pongal waste piece,1,bad,kannada
halwa tinda mele mood spoil,2,bad,kannada
yo moong dal was straight up lit,5,good,english
toast khake faltu feel,2,bad,punjabi
yaar bajji ekdum lajawab si si,5,good,punjabi
toor dal try cheyakandi khali waste,3,bad,telugu
bro maggi was ruined my day,1,bad,english
full pasta super aithu bro,4,good,kannada
seriously gulab jamun khali waste,1,bad,telugu
bro pasta was not it,1,bad,english
bhai scrambled egg daab aa gayi hai,5,good,punjabi
mess da kachori zahar,1,bad,punjabi
medu vada waste piece guru,2,bad,kannada
appam khake ulti aa gayi feel,2,bad,hindi
mess toor dal full waste piece,2,bad,kannada
pakoda hits different fire,4,good,english
appam try madi maja bandide,5,good,kannada
dhokla regret hai bhai,1,bad,hindi
ninna omelette tinte tasty ga undi anipinchindi,4,good,telugu
mess aloo paratha khali waste,1,bad,telugu
uppit tini tarvata feel perfect ga undi,4,good,telugu
kachori tini tarvata feel manchi,5,good,telugu
mess da puttu na khao,3,bad,punjabi
mess ka momos bohot kharab,1,bad,hindi
mess vada pav is lit,5,good,english
pulao khake bohot kharab feel,2,bad,hindi
noodles tini tarvata disgusting,2,bad,telugu
bhai sach mein bhajji khana hi nahi,1,bad,hindi
bhajji skip maadi taste illa bro,1,bad,kannada
rasgulla try karo ekdum perfect,5,good,punjabi
yo masoor dal was straight up slaps,4,good,english
pav bhaji try chesthe baga tasty,5,good,telugu
tried puttu regret L food,1,bad,english
maggi skip maadi mood spoil,1,bad,kannada
mess lassi is top tier,5,good,english
gobi paratha tinda mele taste illa bro,2,bad,kannada
mess mein maggi bahut tasty tha,5,good,hindi
seriously bro bhel puri ella illa,1,bad,kannada
lassi khake bewakoof banaya feel,1,bad,hindi
pasta khake lajawab si feel hoya,5,good,punjabi
bhel puri mood spoil guru,1,bad,kannada
momos khake khana hi nahi feel,2,bad,hindi
scrambled egg try madi maja bandide,5,good,kannada
maggi tini tarvata feel mast undi,5,good,telugu
fried rice tinda mele yummy feel aaithu,5,good,kannada
maggi hits different bussin,4,good,english
coffee tinda mele waste piece,1,bad,kannada
tadka dal hits different lit,5,good,english
bhel puri mat khao bewakoof banaya hai,2,bad,hindi
yo cutlet was straight up slaps,4,good,english
bonda tinda mele mood spoil,2,bad,kannada
toor dal try chesthe mast undi,4,good,telugu
mess bonda iz crazy good,4,good,english
gobi paratha hits different legendary,5,good,english
bro pasta manchi,4,good,telugu
bruh pulao full sakkath aithu,4,good,kannada
rasgulla khana hi nahi hai bhai,1,bad,hindi
burger try madi maja bandide,4,good,kannada
tried kachori regret ruined my day,2,bad,english
mess lo vada pav superb ga undi undi,4,good,telugu
burger skip karo faltu hai,2,bad,punjabi
tadka dal bilkul ghatiya hai bhai,2,bad,hindi
bro bhajji was l food,1,bad,english
mess mein poori bahut tasty tha,5,good,hindi
mess alli halwa yummy,5,good,kannada
pakoda khake lajawab feel aaya,5,good,hindi
bhel puri skip maadi ella illa,1,bad,kannada
bro noodles perfect aithu,4,good,kannada
bhai seriously gulab jamun regret ho reha,1,bad,punjabi
bro poori yummy aithu,4,good,kannada
samosa ghatiya si hai yaar,2,bad,punjabi
pakoda skip karo na khao hai,1,bad,punjabi
bruh da toor dal was no cap good,4,good,english
vada pav khake ghatiya si feel,1,bad,punjabi
bhai lassi daab aa gayi hai,5,good,punjabi
scrambled egg tinda mele perfect feel aaithu,5,good,kannada
bhai pizza kamaal ka,5,good,hindi
yo lassi was straight up crazy good,4,good,english
gobi paratha taste illa bro guru,2,bad,kannada
bhai seriously bonda mood kharab ho gayi,1,bad,punjabi
halwa skip maadi bekagilla,1,bad,kannada
poori mat khao bewakoof banaya hai,1,bad,hindi
pav bhaji tini tarvata mood off,1,bad,telugu
bro bonda super aithu aithu,4,good,kannada
mess scrambled egg is no cap good,5,good,english
halwa try cheyakandi disgusting,2,bad,telugu
mess gobi paratha iz fire,4,good,english
bro halwa baga tasty,5,good,telugu
mess da poori faltu,2,bad,punjabi
mess ch burger solid taste si,5,good,punjabi
bajji taste illa bro guru,1,bad,kannada
mess moong dal lowkey dizgusting af,1,bad,english
gobi paratha khake regret feel,3,bad,hindi
bhai cutlet lajawab si hai,5,good,punjabi
mess jalebi mood off,2,bad,telugu
full chai maja bandide bro,4,good,kannada
sandwich try cheyakandi taste leka,1,bad,telugu
kesari mood off undi bro,1,bad,telugu
dal fry try karo bahut tasty hai,4,good,hindi
tried rasgulla regret mid,1,bad,english
manchurian tinda mele nalla aithu feel aaithu,4,good,kannada
sandwich mat khao bilkul ghatiya hai,1,bad,hindi
soup taste illa bro guru,2,bad,kannada
mess gulab jamun lowkey disgusting af,1,bad,english
bonda khake kamaal feel hoya,5,good,punjabi
mess gulab jamun lowkey disgusting af,2,bad,english
tried gobi paratha and it was slaps,4,good,english
uppit skip maadi bekagilla,1,bad,kannada
toor dal tini tarvata feel baga tasty,5,good,telugu
bro pizza was not it,2,bad,english
seriously pasta pani pattadu,3,bad,telugu
yaar cutlet to ekdum full mast,5,good,hindi
ninna bhel puri tinte tasty ga undi anipinchindi,4,good,telugu
appam tinda mele bekagilla,2,bad,kannada
appam try cheyakandi disgusting,1,bad,telugu
pulao try karo lajawab si,4,good,punjabi
lassi try karo zabardast si,4,good,punjabi
mess samosa iz slaps,5,good,english
bhai dhokla ekdum perfect hai,5,good,punjabi
yaar gobi paratha to ekdum ekdum zabardast,5,good,hindi
ninna burger tinte mast undi anipinchindi,5,good,telugu
mess alli masoor dal tasty bandu,5,good,kannada
mess lo halwa perfect ga undi undi,4,good,telugu
ninna noodles tinte mast undi anipinchindi,5,good,telugu
bro scrambled egg was zero stars,1,bad,english
full rasgulla full sakkath bro,5,good,kannada
tried pasta regret not it,1,bad,english
chai khake na khao feel,2,bad,punjabi
nah boiled egg is zero stars,1,bad,english
mess fried rice baledu bro,1,bad,telugu
dhokla try karo kamaal,5,good,punjabi
tried puttu regret L food,1,bad,english
mess ch vada pav daab aa gayi si,5,good,punjabi
pongal mat khao regret hai,2,bad,hindi
chai skip maadi waste piece,1,bad,kannada
bhai seriously noodles ghatiya si,1,bad,punjabi
mess da pongal mood kharab ho gayi,1,bad,punjabi
pav bhaji khali waste undi bro,3,bad,telugu
yaar gulab jamun to ekdum maja aa gaya full,5,good,hindi
mess ch pongal ekdum perfect si,5,good,punjabi
mess alli toor dal full sakkath,5,good,kannada
sandwich tinda mele nalla aithu feel aaithu,5,good,kannada
pav bhaji mat khao paisa barbaad hai,1,bad,hindi
fried rice tini tarvata feel full enjoy,5,good,telugu
bro bonda was straight garbage,3,bad,english
medu vada mat khao bilkul ghatiya hai,1,bad,hindi
full fried rice maja bandide bro,5,good,kannada
coffee khake na khao feel,1,bad,punjabi
mess bonda lowkey L food,3,bad,english
puttu tini tarvata disgusting,3,bad,telugu
yaar noodles ekdum kamaal si,5,good,punjabi
mess ka vada pav regret,1,bad,hindi
rasgulla faltu hai yaar,1,bad,punjabi
bro burger nalla aithu aithu,4,good,kannada
burger khake bahut tasty feel aaya,5,good,hindi
bhai seriously pakoda regret ho reha,1,bad,punjabi
bro jalebi was not it,1,bad,english
tried bhel puri and it was top tier,4,good,english
masoor dal hits different no cap good,5,good,english
bhel puri skip karo regret ho reha hai,1,bad,punjabi
poori try karo daab aa gayi,4,good,punjabi
jalebi khake taste zero feel,1,bad,punjabi
toast tini tarvata feel full enjoy,5,good,telugu
puttu tini tarvata taste leka,1,bad,telugu
cutlet khake regret feel,1,bad,hindi
burger skip maadi taste illa bro,2,bad,kannada
bro pulao super aithu aithu,4,good,kannada
mess alli vada pav tasty bandu,4,good,kannada
yo coffee was straight up slaps,5,good,english
mess medu vada lowkey trash,2,bad,english
full appam maja bandide bro,5,good,kannada
mess kesari full disgusting aithu,2,bad,kannada
bhai fried rice bahut tasty,5,good,hindi
noodles khake lajawab si feel hoya,5,good,punjabi
bajji try cheyakandi dizgusting,2,bad,telugu
bhai seriously burger mood kharab ho gayi,1,bad,punjabi
bro the gulab jamun was bussin,5,good,english
toast is straight trash,2,bad,english
yaar burger to ekdum kamaal ka,5,good,hindi
poori khake maja aa gaya full feel aaya,4,good,hindi
pizza khake kamaal ka feel aaya,5,good,hindi
pakoda try karo ekdum zabardast hai,4,good,hindi
gulab jamun taste leka undi bro,2,bad,telugu
bro the moong dal was lit,5,good,english
fried rice try madi nalla aithu,5,good,kannada
mess da appam na khao,2,bad,punjabi
ninna pasta tinte superb ga undi anipinchindi,5,good,telugu
sandwich mat khao bohot kharab hai,2,bad,hindi
mess da kachori ghatiya si,1,bad,punjabi
dhokla ghatiya si hai yaar,1,bad,punjabi
pakoda khake solid taste feel hoya,5,good,punjabi
bro sandwich was trash,1,bad,english
seriously bro appam disgusting aithu,3,bad,kannada
mess mein scrambled egg kamaal ka tha,5,good,hindi
nah scrambled egg iz straight garbage,1,bad,english
seriously bro puttu ella illa,1,bad,kannada
mess lo medu vada manchi undi,4,good,telugu
nah soup is L food,2,bad,english
bhajji hits different no cap good,5,good,english
mess puttu is bussin,5,good,english
seriously coffee disgusting,1,bad,telugu
bro moong dal mast undi,5,good,telugu
uppit mat khao ulti aa gayi hai,1,bad,hindi
mess mein toast bahut tasty tha,5,good,hindi
manchurian mat khao khana hi nahi hai,1,bad,hindi
bhai sach mein appam khana hi nahi,2,bad,hindi
momos ulti aa gayi hai bhai,1,bad,hindi
pav bhaji is straight ruined my day,1,bad,english
bhai bajji kamaal ka,5,good,hindi
bro the puttu was lit,5,good,english
mess mein moong dal full mast tha,4,good,hindi
bhai soup lajawab si hai,5,good,punjabi
mess pakoda is lit,4,good,english
mess da bajji zahar,3,bad,punjabi
ch baledu bro undi bro,1,bad,telugu
boiled egg try cheyakandi dizgusting,1,bad,telugu
bhai sach mein kesari regret,2,bad,hindi
ninna soup tinte perfect ga undi anipinchindi,5,good,telugu
mess alli aloo paratha super aithu,4,good,kannada
mess alli sheera full sakkath,5,good,kannada
bro toor dal was L food,2,bad,english
mess mein vada pav bahut tasty tha,5,good,hindi
toor dal try karo perfect tha hai,4,good,hindi
gulab jamun khake na khao feel,3,bad,punjabi
momos khake full mast feel aaya,4,good,hindi
full samosa full sakkath bro,5,good,kannada
mess da burger regret ho reha,1,bad,punjabi
mess ka kesari ulti aa gayi,1,bad,hindi
seriously toor dal disgusting,1,bad,telugu
mess boiled egg khali waste,2,bad,telugu
mess halwa eat cheyaleka,1,bad,telugu
bhai sach mein uppit bilkul ghatiya,2,bad,hindi
mess alli toast full sakkath,5,good,kannada
bro rasgulla super aithu aithu,4,good,kannada
pakoda khake lajawab feel aaya,5,good,hindi
masoor dal pani pattadu undi bro,2,bad,telugu
samosa skip maadi taste illa bruh,2,bad,kannada
dhokla tinda mele full sakkath feel aaithu,4,good,kannada
pizza skip maadi bekagilla,1,bad,kannada
dal fry try madi yummy,5,good,kannada
nah scrambled egg is disgusting af,2,bad,english
tried bhajji and it was absolutely fire,5,good,english
yaar pav bhaji ekdum full mast si,5,good,punjabi
pav bhaji try karo lajawab hai,5,good,hindi
bhai sach mein fried rice bohot kharab,3,bad,hindi
tried aloo paratha regret L food,2,bad,english
gobi paratha skip maadi ella illa,2,bad,kannada
samosa skip maadi ella illa,2,bad,kannada
yo lassi was straight up absolutely fire,4,good,english
seriously sheera disgusting,1,bad,telugu
seriously jalebi baledu bro,2,bad,telugu
samosa regret hai bhai,1,bad,hindi
burger hits different absolutely fire,4,good,english
mess appam lowkey trash,2,bad,english
mess lo pongal full enjoy undi,5,good,telugu
mess sheera iz slaps,5,good,english
bhai seriously noodles na khao,2,bad,punjabi
bajji tinda mele disgusting aithu,2,bad,kannada
fried rice is straight mid,2,bad,english
dhokla skip maadi taste illa bro,2,bad,kannada
seriously bro fried rice waste piece,1,bad,kannada
pongal skip maadi ella illa,1,bad,kannada
seriously bro fried rice bekagilla,2,bad,kannada
bro the sheera was fire,4,good,english
yo dal fry was straight up top tier,4,good,english
yo dal fry was straight up slaps,4,good,english
kesari tini tarvata khali waste,2,bad,telugu
mess maggi lowkey straight garbage,3,bad,english
moong dal tini tarvata feel tasty ga undi,4,good,telugu
dal fry khake paisa barbaad feel,1,bad,hindi
mess rasgulla full waste piece,2,bad,kannada
ninna manchurian tinte superb ga undi anipinchindi,5,good,telugu
mess ch omelette solid taste si,4,good,punjabi
aloo paratha tini tarvata khali waste,2,bad,telugu
mess ka sandwich khana hi nahi,1,bad,hindi
mess da manchurian mood kharab ho gayi,1,bad,punjabi
mess toor dal lowkey l food,1,bad,english
puttu hits different lit,4,good,english
seriously pasta baledu bro,1,bad,telugu
