review,rating,sentiment,language
yo samosa was straight up fire,5,good,english
mess mein bhajji perfect tha tha,5,good,hindi
fried rice na khao hai yaar,1,bad,punjabi
bhajji mat khao khana hi nahi hai,2,bad,hindi
bhai seriously momos na khao,1,bad,punjabi
moong dal try cheyakandi mood off,2,bad,telugu
poori mood off undi bro,1,bad,telugu
moong dal khake zahar feel,2,bad,punjabi
bhai sach mein halwa bilkul ghatiya,3,bad,hindi
boiled egg try karo zabardast si,4,good,punjabi
bhel puri tini tarvata feel manchi,5,good,telugu
bhai pav bhaji zabardast si hai,4,good,punjabi
bro momos baga tasty,4,good,telugu
nah lassi is disgusting af,1,bad,english
mess lo appam superb ga undi undi,5,good,telugu
bro the chai was legendary,4,good,english
full noodles super aithu bro,4,good,kannada
nah rasgulla is l food,1,bad,english
mess ch noodles daab aa gayi si,4,good,punjabi
ninna sandwich tinte superb ga undi anipinchindi,4,good,telugu
yaar gobi paratha ekdum solid taste si,5,good,punjabi
yo pakoda was straight up bussin,5,good,english
bonda try cheyakandi khali waste,3,bad,telugu
bonda khali waste undi bro,2,bad,telugu
yaar boiled egg to ekdum ekdum zabardast,5,good,hindi
bro bajji nalla aithu aithu,4,good,kannada
bhajji tini tarvata feel mast undi,4,good,telugu
bro samosa nalla aithu aithu,5,good,kannada
mess lo burger baga tasty undi,5,good,telugu
chai try chesthe tasty ga undi,5,good,telugu
aloo paratha try cheyakandi pani pattadu,2,bad,telugu
halwa khake kamaal feel hoya,4,good,punjabi
yaar samosa to ekdum lajawab,4,good,hindi
mess poori lowkey trash,2,bad,english
mess ka pakoda bewakoof banaya,1,bad,hindi
mess kachori lowkey L food,2,bad,english
yo pulao was straight up no cap good,5,good,english
bhai kachori full mast hai,5,good,punjabi
mess scrambled egg eat cheyaleka,2,bad,telugu
mess ka cutlet bewakoof banaya,1,bad,hindi
mess mein scrambled egg lajawab tha,4,good,hindi
bhai vada pav ekdum perfect hai,4,good,punjabi
gobi paratha mat khao bilkul ghatiya hai,1,bad,hindi
mess burger is no cap good,5,good,english
boiled egg tini tarvata feel manchi,4,good,telugu
soup try karo lajawab si,5,good,punjabi
bro moong dal full enjoy,4,good,telugu
bro soup was L food,1,bad,english
fried rice mood spoil guru,1,bad,kannada
dhokla tini tarvata feel baga tasty,5,good,telugu
seriously bro burger waste piece,2,bad,kannada
pongal regret hai bhai,2,bad,hindi
mess mein chai full mast tha,5,good,hindi
tried fried rice and it was bussin,5,good,english
dhokla tini tarvata baledu bro,2,bad,telugu
coffee khake zabardast si feel hoya,5,good,punjabi
nah poori iz dizgusting af,1,bad,english
fried rice khake daab aa gayi feel hoya,5,good,punjabi
mess mein noodles perfect tha tha,5,good,hindi
manchurian skip karo na khao hai,1,bad,punjabi
pulao taste zero hai yaar,1,bad,punjabi
tried manchurian regret l food,2,bad,english
nah sandwich is zero stars,1,bad,english
bro aloo paratha perfect ga undi,5,good,telugu
mess momos khali waste,1,bad,telugu
tried pizza regret mid,1,bad,english
mess bonda lowkey trash,2,bad,english
mess alli coffee super aithu,4,good,kannada
samosa bilkul ghatiya hai bhai,3,bad,hindi
bonda tini tarvata feel superb ga undi,5,good,telugu
tried halwa regret straight garbage,1,bad,english
coffee khake ekdum zabardast feel aaya,5,good,hindi
tadka dal skip maadi bekagilla,1,bad,kannada
toast tini tarvata feel superb ga undi,5,good,telugu
bhai sheera lajawab,4,good,hindi
yaar kesari to ekdum full mast,4,good,hindi
mess ch aloo paratha kamaal si,5,good,punjabi
nah lassi is zero stars,1,bad,english
mess boiled egg lowkey not it,1,bad,english
tried dal fry and it was bussin,5,good,english
yaar chai to ekdum maja aa gaya full,4,good,hindi
sandwich try karo kamaal,4,good,punjabi
seriously momos eat cheyaleka,1,bad,telugu
mess fried rice mood off,1,bad,telugu
bhai seriously sheera faltu,1,bad,punjabi
ninna pasta tinte full enjoy anipinchindi,5,good,telugu
lassi try chesthe baga tasty,4,good,telugu
nah pulao is mid,2,bad,english
soup tinda mele full sakkath feel aaithu,4,good,kannada
bro pizza perfect ga undi,4,good,telugu
full maggi maja bandide bro,5,good,kannada
mess chai full taste illa bro,2,bad,kannada
scrambled egg tini tarvata feel full enjoy,5,good,telugu
pongal tinda mele tasty bandu feel aaithu,5,good,kannada
mess mein boiled egg kamaal ka tha,5,good,hindi
mess mein gobi paratha ekdum zabardast tha,4,good,hindi
dhokla khake solid taste feel hoya,5,good,punjabi
mess ch pasta full mast si,5,good,punjabi
mess tadka dal lowkey ruined my day,2,bad,english
bro toor dal tasty bandu aithu,5,good,kannada
halwa faltu hai yaar,1,bad,punjabi
mess noodles baledu bro,1,bad,telugu
bhel puri hits different bussin,5,good,english
bro chana dal tasty ga undi,5,good,telugu
kesari tinda mele tasty bandu feel aaithu,5,good,kannada
momos hits different crazy good,5,good,english
rasgulla try cheyakandi disgusting,1,bad,telugu
sheera try chesthe mast undi,5,good,telugu
fried rice khake ulti aa gayi feel,1,bad,hindi
mess ka coffee bewakoof banaya,1,bad,hindi
seriously cutlet taste leka,1,bad,telugu
yaar rasgulla to ekdum full mast,4,good,hindi
jalebi regret ho reha hai yaar,2,bad,punjabi
rasgulla paiza barbaad h bh,1,bad,hindi
mess alli burger full sakkath,5,good,kannada
full bonda nalla aithu bro,5,good,kannada
seriously bro puttu taste illa bro,1,bad,kannada
toor dal khake ulti aa gayi feel,2,bad,hindi
mess da dal fry na khao,2,bad,punjabi
chana dal mat khao bilkul ghatiya hai,3,bad,hindi
bro dal fry superb ga undi,4,good,telugu
bhai seriously noodles zahar,2,bad,punjabi
dal fry paisa barbaad hai bhai,1,bad,hindi
mess lassi lowkey mid,2,bad,english
tried chana dal regret ruined my day,2,bad,english
rasgulla taste zero hai yaar,1,bad,punjabi
yaar gobi paratha ekdum lajawab si si,5,good,punjabi
mess ch coffee zabardast si si,5,good,punjabi
seriously bro aloo paratha mood spoil,1,bad,kannada
yaar pulao to ekdum perfect tha,4,good,hindi
seriously omelette pani pattadu,1,bad,telugu
bh puttu solid taste h,4,good,punjabi
coffee eat cheyaleka undi bro,1,bad,telugu
mess ka pongal khana hi nahi,1,bad,hindi
mess bhajji lowkey ruined my day,2,bad,english
mess mein aloo paratha perfect tha tha,4,good,hindi
kachori khake full mast feel aaya,4,good,hindi
fried rice khake perfect tha feel aaya,4,good,hindi
mess uppit is crazy good,4,good,english
mess uppit lowkey ruined my day,2,bad,english
dhokla khake bahut tasty feel aaya,4,good,hindi
mess soup full bekagilla,2,bad,kannada
bajji hits different legendary,5,good,english
kachori tini tarvata feel tasty ga undi,5,good,telugu
bro omelette maja bandide aithu,5,good,kannada
pizza tinda mele maja bandide feel aaithu,5,good,kannada
masoor dal try madi nalla aithu,5,good,kannada
bruh cutlet yummy aithu,5,good,kannada
gulab jamun mat khao khana hi nahi hai,1,bad,hindi
yo pakoda was straight up crazy good,5,good,english
fried rice try chesthe full enjoy,5,good,telugu
mess alli dhokla super aithu,5,good,kannada
pongal taste illa bro guru,1,bad,kannada
bhai seriously pav bhaji na khao,3,bad,punjabi
masoor dal khake ekdum zabardast feel aaya,4,good,hindi
dal fry hits different top tier,5,good,english
pasta mood spoil guru,2,bad,kannada
bro halwa was disgusting af,1,bad,english
mess lo pakoda tasty ga undi undi,5,good,telugu
mess chana dal lowkey not it,2,bad,english
seriously bro dal fry disgusting aithu,1,bad,kannada
scrambled egg tinda mele perfect feel aaithu,5,good,kannada
bro the cutlet was lit,5,good,english
gobi paratha khake lajawab feel aaya,5,good,hindi
cutlet khake taste zero feel,1,bad,punjabi
toor dal zahar hai yaar,1,bad,punjabi
aloo paratha hits different no cap good,5,good,english
tadka dal tini tarvata feel manchi,5,good,telugu
nah rasgulla is ruined my day,1,bad,english
vada pav khake regret feel,1,bad,hindi
toast tinda mele super aithu feel aaithu,4,good,kannada
mess alli sheera tasty bandu,4,good,kannada
seriously bro lassi bekagilla,1,bad,kannada
aloo paratha bilkul ghatiya hai bhai,2,bad,hindi
pulao tinda mele full sakkath feel aaithu,4,good,kannada
boiled egg bohot kharab hai bhai,2,bad,hindi
omelette tinda mele nalla aithu feel aaithu,5,good,kannada
cutlet tini tarvata eat cheyaleka,1,bad,telugu
noodles try madi tasty bandu,4,good,kannada
aloo paratha taste leka undi bro,2,bad,telugu
halwa khake bohot kharab feel,1,bad,hindi
bro maggi yummy aithu,5,good,kannada
gobi paratha paisa barbaad hai bhai,2,bad,hindi
seriously bro burger kemp agide,2,bad,kannada
ninna masoor dal tinte tasty ga undi anipinchindi,4,good,telugu
uppit tini tarvata khali waste,2,bad,telugu
pulao try cheyakandi eat cheyaleka,1,bad,telugu
omelette bewakoof banaya hai bhai,1,bad,hindi
bro pongal nalla aithu aithu,5,good,kannada
bro the kesari was bussin,5,good,english
mess alli kesari perfect,5,good,kannada
mess da moong dal na khao,2,bad,punjabi
pasta is straight ruined my day,2,bad,english
bro momos superb ga undi,5,good,telugu
gulab jamun mat khao paisa barbaad hai,1,bad,hindi
mess ch masoor dal lajawab si si,5,good,punjabi
bro pakoda maja bandide aithu,5,good,kannada
mess ch bonda daab aa gayi si,5,good,punjabi
burger mood kharab ho gayi hai yaar,1,bad,punjabi
vada pav ulti aa gayi hai bhai,1,bad,hindi
mess alli bhajji tasty bandu,4,good,kannada
bhajji bewakoof banaya hai bhai,3,bad,hindi
coffee skip karo regret ho reha hai,3,bad,punjabi
bro the cutlet was slaps,5,good,english
ninna vada pav tinte superb ga undi anipinchindi,4,good,telugu
sandwich khake lajawab feel aaya,5,good,hindi
mess omelette full kemp agide,1,bad,kannada
bruh boiled egg tasty ga undi,4,good,telugu
pasta skip karo na khao hai,2,bad,punjabi
bro samosa super aithu aithu,5,good,kannada
yaar toast to ekdum lajawab,5,good,hindi
kachori tini tarvata baledu bro,2,bad,telugu
bhel puri mat khao bilkul ghatiya hai,1,bad,hindi
chana dal bewakoof banaya hai bhai,1,bad,hindi
pizza khake na khao feel,1,bad,punjabi
pongal zahar hai yaar,2,bad,punjabi
bhel puri taste leka undi bro,1,bad,telugu
mess mein pasta kamaal ka tha,5,good,hindi
tried bonda and it was bussin,5,good,english
mess dhokla mood off,1,bad,telugu
noodles taste leka undi bro,1,bad,telugu
mess puttu mood off,3,bad,telugu
bhai medu vada daab aa gayi hai,5,good,punjabi
kachori try madi full sakkath,5,good,kannada
pav bhaji bilkul ghatiya hai bhai,2,bad,hindi
mess poori full taste illa bro,3,bad,kannada
bhai toor dal ekdum perfect hai,5,good,punjabi
mess lo bajji full enjoy undi,4,good,telugu
bhai sach mein bhel puri ulti aa gayi,1,bad,hindi
mess halwa lowkey zero stars,1,bad,english
masoor dal khake bilkul ghatiya feel,2,bad,hindi
masoor dal khake solid taste feel hoya,5,good,punjabi
poori skip karo ghatiya si hai,2,bad,punjabi
scrambled egg hits different slaps,4,good,english
mess alli bonda tasty bandu,4,good,kannada
mess ka rasgulla bilkul ghatiya,2,bad,hindi
soup try cheyakandi pani pattadu,1,bad,telugu
sandwich try chesthe full enjoy,5,good,telugu
medu vada taste illa bro guru,2,bad,kannada
sandwich taste illa bro guru,2,bad,kannada
mess noodles disgusting,2,bad,telugu
bro coffee yummy aithu,5,good,kannada
noodles khake bilkul ghatiya feel,1,bad,hindi
seriously bro pongal kemp agide,2,bad,kannada
seriously medu vada mood off,2,bad,telugu
bhai seriously vada pav regret ho reha,3,bad,punjabi
chai ulti aa gayi hai bhai,1,bad,hindi
masoor dal try karo ekdum zabardast hai,5,good,hindi
seriously sheera mood off,1,bad,telugu
soup hits different slaps,5,good,english
pulao try karo full mast hai,5,good,hindi
pizza try chesthe baga tasty,5,good,telugu
yaar tadka dal to ekdum ekdum zabardast,5,good,hindi
noodles regret hai bhai,1,bad,hindi
gobi paratha ella illa guru,1,bad,kannada
ninna pav bhaji tinte mast undi anipinchindi,5,good,telugu
pizza khake regret feel,1,bad,hindi
bhai momos kamaal ka,5,good,hindi
boiled egg tini tarvata mood off,1,bad,telugu
bro pizza was trash,1,bad,english
sandwich khake taste zero feel,1,bad,punjabi
uppit khake perfect tha feel aaya,4,good,hindi
bajji try karo bahut tasty hai,4,good,hindi
mess lo momos manchi undi,5,good,telugu
tried gulab jamun and it was legendary,4,good,english
bhai sach mein poori ulti aa gayi,2,bad,hindi
momos tinda mele maja bandide feel aaithu,5,good,kannada
vada pav try madi nalla aithu,5,good,kannada
tried moong dal and it was bussin,4,good,english
seriously bro toast taste illa bro,1,bad,kannada
samosa try cheyakandi pani pattadu,1,bad,telugu
mess lo tadka dal tasty ga undi undi,5,good,telugu
kachori bohot kharab hai bhai,1,bad,hindi
bajji tinda mele ella illa,2,bad,kannada
yaar gobi paratha ekdum kamaal si,5,good,punjabi
tried kachori regret ruined my day,1,bad,english
sheera try karo full mast hai,5,good,hindi
yaar dal fry ekdum full mast si,5,good,punjabi
tadka dal khake mood kharab ho gayi feel,1,bad,punjabi
yaar kachori ekdum solid taste si,5,good,punjabi
kachori khake daab aa gayi feel hoya,4,good,punjabi
bro the gobi paratha was no cap good,4,good,english
seriously burger disgusting,1,bad,telugu
samosa try cheyakandi eat cheyaleka,3,bad,telugu
toor dal skip karo zahar hai,2,bad,punjabi
ninna cutlet tinte mast undi anipinchindi,5,good,telugu
pizza khake full mast feel hoya,5,good,punjabi
bro uppit was not it,2,bad,english
kachori pani pattadu undi bro,1,bad,telugu
kachori tinda mele yummy feel aaithu,5,good,kannada
mess mein scrambled egg perfect tha tha,5,good,hindi
seriously vada pav khali waste,1,bad,telugu
jalebi skip maadi bekagilla,2,bad,kannada
mess jalebi lowkey mid,2,bad,english
uppit khake bohot kharab feel,1,bad,hindi
pasta tini tarvata feel manchi,4,good,telugu
bhai boiled egg lajawab,5,good,hindi
bhai toor dal kamaal ka,5,good,hindi
gulab jamun try cheyakandi eat cheyaleka,2,bad,telugu
sandwich tini tarvata feel tasty ga undi,5,good,telugu
omelette tinda mele full sakkath feel aaithu,5,good,kannada
burger khake paisa barbaad feel,1,bad,hindi
mess mein manchurian perfect tha tha,5,good,hindi
bhai seriously aloo paratha regret ho reha,2,bad,punjabi
soup skip karo na khao hai,1,bad,punjabi
moong dal khake zahar feel,1,bad,punjabi
soup try cheyakandi pani pattadu,1,bad,telugu
kesari tinda mele super aithu feel aaithu,5,good,kannada
yo manchurian was straight up crazy good,5,good,english
pongal hits different slaps,5,good,english
seriously rasgulla baledu bro,2,bad,telugu
bhai sheera full mast,5,good,hindi
tried manchurian and it was bussin,4,good,english
ninna soup tinte tasty ga undi anipinchindi,5,good,telugu
toast try karo zabardast si,5,good,punjabi
toor dal try karo lajawab hai,5,good,hindi
mess uppit lowkey zero stars,3,bad,english
tried pav bhaji and it was slaps,4,good,english
pav bhaji try karo kamaal,5,good,punjabi
bhai uppit perfect tha,4,good,hindi
seriously bro pizza kemp agide,1,bad,kannada
mess da sandwich ghatiya si,1,bad,punjabi
bro bonda full sakkath aithu,5,good,kannada
samosa khake bahut tasty feel aaya,5,good,hindi
bhel puri try karo lajawab hai,5,good,hindi
mess sandwich full kemp agide,2,bad,kannada
noodles tinda mele full sakkath feel aaithu,5,good,kannada
boiled egg try cheyakandi eat cheyaleka,2,bad,telugu
momos na khao hai yaar,1,bad,punjabi
mess ch puttu daab aa gayi si,4,good,punjabi
aloo paratha try chesthe manchi,5,good,telugu
toast mat khao regret hai,1,bad,hindi
pasta try karo full mast hai,5,good,hindi
bonda taste leka undi bro,1,bad,telugu
yaar toast to ekdum bahut tasty,5,good,hindi
tried lassi and it was top tier,5,good,english
yo boiled egg was straight up legendary,4,good,english
mess mein maggi bahut tasty tha,5,good,hindi
uppit eat cheyaleka undi bruh,2,bad,telugu
noodles skip karo mood kharab ho gayi h,2,bad,punjabi
bhai pakoda full mast,5,good,hindi
bro jalebi perfect aithu,4,good,kannada
toast khake mood kharab ho gayi feel,1,bad,punjabi
maggi skip maadi waste piece,1,bad,kannada
coffee try cheyakandi pani pattadu,1,bad,telugu
gulab jamun khake perfect tha feel aaya,5,good,hindi
pulao regret hai bhai,1,bad,hindi
moong dal try cheyakandi taste leka,2,bad,telugu
scrambled egg mood spoil guru,2,bad,kannada
coffee try chesthe tasty ga undi,5,good,telugu
nah omelette is not it,1,bad,english
bhai seriously cutlet mood kharab ho gayi,2,bad,punjabi
gulab jamun try chesda tasty ga undi,5,good,telugu
mess lo masoor dal superb ga undi undi,5,good,telugu
bhai sach mein toast khana hi nahi,1,bad,hindi
pizza try karo kamaal,5,good,punjabi
bruh cutlet mast undi,5,good,telugu
cutlet tini tarvata disgusting,1,bad,telugu
lassi taste illa bro guru,2,bad,kannada
bro pakoda was zero stars,1,bad,english
mess da dal fry na khao,1,bad,punjabi
rasgulla is straight ruined my day,2,bad,english
yaar rasgulla ekdum full mast si,5,good,punjabi
bhai bhel puri zabardast si hai,5,good,punjabi
bajji try cheyakandi eat cheyaleka,1,bad,telugu
mess masoor dal pani pattadu,1,bad,telugu
mess alli medu vada maja bandide,4,good,kannada
bh gobi paratha perfect tha,5,good,hindi
bhai sheera kamaal ka,5,good,hindi
tadka dal ulti aa gayi hai bhai,1,bad,hindi
coffee iz straight trash,1,bad,english
bro bhajji was straight garbage,1,bad,english
vada pav try madi perfect,4,good,kannada
ninna soup tinte perfect ga undi anipinchindi,4,good,telugu
mess alli gulab jamun tasty bandu,4,good,kannada
kesari na khao hai yaar,1,bad,punjabi
tadka dal mat khao ulti aa gayi hai,1,bad,hindi
mess rasgulla taste leka,2,bad,telugu
mess da coffee ghatiya si,2,bad,punjabi
dhokla tini tarvata feel manchi,5,good,telugu
poori khake faltu feel,1,bad,punjabi
