review,rating,sentiment,language
dal makhani bahut khatam hai.,1,bad,hindi
sabzi kha ke ghaint feel hoya.,5,good,punjabi
idli bahut swadisht hai.,5,good,hindi
puri fuddu hai.,3,bad,punjabi
really delicious uttapam.,5,good,english
naan chala kirrak.,5,good,telugu
Ivattu kadai chicken kettadagide.,1,bad,kannada
The vibe was op.,4,good,english
dal ekdum bakwas hai.,1,bad,hindi
Really horrible dal makhani.,1,bad,english
aaj poha changa si.,4,good,punjabi
chole ruchi illa.,1,bad,kannada
mixed veg tumba kettadagide.,2,bad,kannada
curd ganda hai.,1,bad,punjabi
lunch khatam lagya.,1,bad,punjabi
egg curry baledu.,1,bad,telugu
aaj upma bahut vadiya si.,4,good,punjabi
sabzi ganda lagya.,1,bad,punjabi
oota swaad ni lagya.,1,bad,punjabi
aloo gobi asalu chala baledu.,1,bad,telugu
bhatura nodoke super agide.,5,good,kannada
idli tumba keka.,4,good,kannada
egg curry chala worst ga undi.,3,bad,telugu
dinner full sakath.,5,good,kannada
raita jama bakwaas hai.,1,bad,punjabi
eeroju soup asalu baledu.,1,bad,telugu
biryani full super agide.,5,good,kannada
pulao nodoke chennagilla.,2,bad,kannada
dal is brilliant.,5,good,english
kadai chicken bahut bekaar hai.,1,bad,hindi
pickle pura mazza aa gaya hai.,5,good,punjabi
dessert tinte chandalanga undi anipinchindi.,1,bad,telugu
curry tumba chennagilla.,1,bad,kannada
egg curry matram chala bagundi.,5,good,telugu
really gross paneer.,2,bad,english
puri nodoke super agide.,4,good,kannada
Such a lovely salad.,5,good,english
dal tumba chennagilla.,2,bad,kannada
food awesome hai.,5,good,hindi
khichdi bekar.,1,bad,kannada
mushroom masala full tumba chennagide.,4,good,kannada
dinner tumba kettadagide.,1,bad,kannada
paratha ekdum bakwas hai.,1,bad,hindi
oota nodoke kettadagide.,1,bad,kannada
the roti was good.,5,good,english
chicken asalu chetta.,1,bad,telugu
naan tinte asalu baledu anipinchindi.,2,bad,telugu
paratha was absolutely terrible.,1,bad,english
sambar matram super.,4,good,telugu
vada tumba ruchi agide.,5,good,kannada
such a terrible paratha.,3,bad,english
aaj ka idli mast tha.,5,good,hindi
The dosa was fantastic.,5,good,english
khichdi tinte kirrak anipinchindi.,4,good,telugu
bhojanam ruchi ledu.,2,bad,telugu
food bahut kharaab hai.,2,bad,hindi
"Loved the dinner, it was amazing.",5,good,english
i had a nice pulao.,4,good,english
such a perfect pickle.,5,good,english
i had a bland atmosphere.,1,bad,english
aaj aloo gobi swaad si.,5,good,punjabi
chutney kha ke mood kharab.,1,bad,hindi
aaj ka poha bekar tha.,3,bad,hindi
dal makhani bombat.,5,good,kannada
chicken asalu chetta.,2,bad,telugu
poha iz tasty.,4,good,english
uttapam matram bagundi.,5,good,telugu
chutney full kettadagide.,2,bad,kannada
curry tinte chandalanga undi anipinchindi.,1,bad,telugu
pulao nodoke kettadagide.,2,bad,kannada
sabzi tinte chandalanga undi anipinchindi.,1,bad,telugu
Eeroju vada ruchi ga undi.,5,good,telugu
sambar chala chala bagundi.,4,good,telugu
ivattu soup waste.,1,bad,kannada
aaj ka paratha jhakaas tha.,5,good,hindi
Eeroju sambar baga chesaru.,5,good,telugu
mixed veg super.,5,good,telugu
butter chicken chala chetta.,1,bad,telugu
lunch iz awful.,3,bad,english
"Hated the fish curry, it was bad.",1,bad,english
naan chala adhurs.,5,good,telugu
pulao kha ke maza aa gaya.,5,good,hindi
bhojanam ekdum waste hai.,3,bad,hindi
khichdi tinte keka anipinchindi.,5,good,telugu
The paneer was amazing.,5,good,english
"Loved the staff, it was fantastic.",5,good,english
aaj egg curry swaad ni si.,1,bad,punjabi
mushroom masala ekdum badiya hai.,5,good,hindi
raita pura ghaint hai.,5,good,punjabi
curry tinte worst ga undi anipinchindi.,1,bad,telugu
dinner bahut vadiya hai.,4,good,punjabi
food chala chala bagundi.,5,good,telugu
khichdi mast hai.,4,good,hindi
paneer full bombat.,5,good,kannada
pulao chala baga chesaru.,5,good,telugu
salad matram super.,5,good,telugu
dessert chala worst ga undi.,1,bad,telugu
Eeroju sabzi excellent ga undi.,5,good,telugu
the experience was lovely.,4,good,english
fish curry ekdum sahi h hai.,5,good,hindi
paratha keka.,5,good,telugu
lunch full sari illa.,1,bad,kannada
aloo gobi bahut ek number hai.,5,good,hindi
aaj ka bhojanam jhakaas tha.,5,good,hindi
mushroom masala nodoke ruchi illa.,1,bad,kannada
paneer tinte chala baledu anipinchindi.,1,bad,telugu
palak paneer nodoke worst agide.,1,bad,kannada
paratha kha ke vadiya feel hoya.,4,good,punjabi
fish curry vadiya lagya.,5,good,punjabi
sambar pura sira hai.,5,good,punjabi
Eeroju raita daridram.,2,bad,telugu
chicken swaad hai.,5,good,punjabi
i had a wonderful palak paneer.,5,good,english
salad tumba keka.,5,good,kannada
I had a lovely methi paratha.,5,good,english
curd chala bagundi.,5,good,telugu
khana ekdum chii hai.,1,bad,hindi
sambar ekdum mood kharab hai.,3,bad,hindi
dessert swadisht hai.,4,good,hindi
biryani swaad ni hai.,2,bad,punjabi
ivattu lunch bekar.,1,bad,kannada
soup was absolutely bad.,1,bad,english
curd matram excellent ga undi.,4,good,telugu
chicken jama bakwaas hai.,3,bad,punjabi
I had a tasty egg curry.,4,good,english
rice waste.,2,bad,telugu
dinner is pathetic.,1,bad,english
food asalu ruchi ledu.,1,bad,telugu
aaj ka palak paneer chii tha.,1,bad,hindi
Eeroju curd keka.,4,good,telugu
sabzi tinte asalu baledu anipinchindi.,2,bad,telugu
upma jama maada hai.,1,bad,punjabi
the kadai chicken tasted horrible.,2,bad,english
the curd tasted fantastic.,5,good,english
fish curry chala baga chesaru.,5,good,telugu
ivattu salad waste.,2,bad,kannada
pulao tinte kirrak anipinchindi.,5,good,telugu
uttapam ruchi agide.,5,good,kannada
soup asalu asalu baledu.,1,bad,telugu
lunch kha ke swaad feel hoya.,5,good,punjabi
eeroju dinner baledu.,1,bad,telugu
chapati tumba ruchi agide.,5,good,kannada
palak paneer bahut vadiya lagya.,4,good,punjabi
baingan bharta ghaint lagya.,5,good,punjabi
da breakfast ws worst.,1,bad,english
sabzi bahut chii hai.,1,bad,hindi
the khichdi tasted bad.,1,bad,english
ivattu curd chennagide.,5,good,kannada
"Loved the palak paneer, it was lovely.",5,good,english
food waste.,2,bad,telugu
I had a horrible naan.,2,bad,english
the pickle was lovely.,5,good,english
baingan bharta mood kharab hai.,1,bad,hindi
aaj raita mazza aa gaya si.,5,good,punjabi
oota kha ke swaad feel hoya.,5,good,punjabi
meal bekaar hai.,2,bad,punjabi
Eeroju pulao keka.,5,good,telugu
really worst vada.,1,bad,english
butter chicken tumba bombat.,5,good,kannada
aaj ka uttapam kharaab tha.,1,bad,hindi
mixed veg full bombat.,5,good,kannada
such a bland methi paratha.,1,bad,english
bhojanam kha ke maza aa gaya.,5,good,hindi
really outstanding upma.,5,good,english
ivattu dosa bekar.,3,bad,kannada
dessert bahut kharaab hai.,1,bad,hindi
I had a tasteless methi paratha.,1,bad,english
mushroom masala tumba thu.,2,bad,kannada
aaj ka idli bekar tha.,1,bad,hindi
paneer chala kirrak.,4,good,telugu
da egg curry tasted great.,5,good,english
"Loved da mushroom masala, it was perfect.",4,good,english
egg curry chala chetta.,2,bad,telugu
dessert bakwaas lagya.,2,bad,punjabi
such a bad curry.,1,bad,english
baingan bharta full worst agide.,1,bad,kannada
oota keka.,4,good,kannada
Such a disgusting biryani.,3,bad,english
poha nodoke kettadagide.,1,bad,kannada
dessert is lovely.,5,good,english
chutney matram keka.,5,good,telugu
dosa keka.,5,good,telugu
kadai chicken asalu asalu baledu.,1,bad,telugu
kadai chicken matram adhurs.,5,good,telugu
khichdi kha ke maza aa gaya.,5,good,hindi
chutney tinte baledu anipinchindi.,2,bad,telugu
mushroom masala nodoke super agide.,5,good,kannada
aloo gobi pura vadiya hai.,5,good,punjabi
food ghaint hai.,5,good,punjabi
bhojanam was absolutely great.,5,good,english
ivattu rajma sakath.,5,good,kannada
dinner fuddu hai.,2,bad,punjabi
Ivattu methi paratha ruchi illa.,1,bad,kannada
dosa nodoke kettadagide.,3,bad,kannada
curd full waste.,1,bad,kannada
pulao ekdum zabardast hai.,5,good,hindi
aaj paratha mazza aa gaya si.,5,good,punjabi
egg curry keka.,4,good,kannada
palak paneer bahut badhiya hai.,5,good,hindi
poha chala baledu.,1,bad,telugu
The sabzi ws tasty.,5,good,english
place iz gross.,1,bad,english
naan sahi h hai.,5,good,hindi
Eeroju dosa daridram.,2,bad,telugu
ivattu raita bekar.,1,bad,kannada
the idli tasted excellent.,4,good,english
Eeroju food ruchi ga undi.,5,good,telugu
kadai chicken ekdum not good hai.,2,bad,hindi
oota chala baga chesaru.,5,good,telugu
breakfast bahut chii hai.,1,bad,hindi
rajma kha ke bekar feel hoya.,3,bad,punjabi
bhatura bakwaas hai.,1,bad,punjabi
kadai chicken mazza aa gaya hai.,5,good,punjabi
curd tinte chala baledu anipinchindi.,1,bad,telugu
dosa tinte adhurs anipinchindi.,4,good,telugu
methi paratha bahut gazab hai.,5,good,hindi
Really brilliant vada.,5,good,english
pickle tinte excellent ga undi anipinchindi.,5,good,telugu
rice is great.,5,good,english
vada was absolutely unpleasant.,1,bad,english
aaj dosa vadiya si.,5,good,punjabi
biryani maada lagya.,1,bad,punjabi
baingan bharta pura vadiya hai.,5,good,punjabi
such a bad rice.,2,bad,english
chole tinte chandalanga undi anipinchindi.,1,bad,telugu
Really gross quality.,2,bad,english
roti is nice.,5,good,english
dal jama bakwaas hai.,3,bad,punjabi
ivattu naan ruchi illa.,1,bad,kannada
pulao kha ke maza aa gaya.,5,good,hindi
really tasteless kadai chicken.,2,bad,english
fish curry nodoke keka.,5,good,kannada
Eeroju puri chandalanga undi.,2,bad,telugu
baingan bharta nodoke sakath.,5,good,kannada
methi paratha tumba ruchi illa.,1,bad,kannada
"Loved the uttapam, it was outstanding.",5,good,english
the rice was horrible.,3,bad,english
chole chala baga chesaru.,5,good,telugu
Ivattu rajma sakath.,5,good,kannada
khana asalu daridram.,1,bad,telugu
Eeroju idli chala bagundi.,4,good,telugu
aaj methi paratha bahut vadiya si.,4,good,punjabi
experience was absolutely outstanding.,5,good,english
chole kha ke maza aa gaya.,5,good,hindi
sambar ekdum lajawab hai.,5,good,hindi
roti bahut ek number hai.,5,good,hindi
dal makhani kha ke mazza aa gaya feel hoya.,5,good,punjabi
khana swaad hai.,4,good,punjabi
chapati tinte worst ga undi anipinchindi.,2,bad,telugu
meal asalu asalu baledu.,1,bad,telugu
aaj curd mazza aa gaya si.,4,good,punjabi
idli tinte chala bagundi anipinchindi.,5,good,telugu
Eeroju idli waste.,1,bad,telugu
aaj salad swaad ni si.,1,bad,punjabi
aaj ka upma bakwas tha.,1,bad,hindi
dosa swaad ni lagya.,1,bad,punjabi
really good meal.,5,good,english
"Loved the vibe, it ws delicious.",4,good,english
dal makhani ekdum swadisht hai.,5,good,hindi
ivattu mushroom masala sari illa.,2,bad,kannada
ivattu oota thu.,2,bad,kannada
da raita ws dreadful.,1,bad,english
Eeroju rajma baledu.,3,bad,telugu
idli nodoke thu.,3,bad,kannada
The upma tasted wonderful.,4,good,english
paratha full bombat.,4,good,kannada
Eeroju baingan bharta super.,4,good,telugu
baingan bharta nodoke mast agide.,5,good,kannada
bhatura bahut khatam hai.,1,bad,hindi
ivattu chole tumba chennagide.,5,good,kannada
khana swaad ni hai.,3,bad,punjabi
aloo gobi nodoke mast agide.,5,good,kannada
kadai chicken ekdum not gud hai.,2,bad,hindi
aaj curry fuddu si.,3,bad,punjabi
the baingan bharta was tasteless.,2,bad,english
really great upma.,5,good,english
chutney tinte ruchi ledu anipinchindi.,2,bad,telugu
mushroom masala matram super.,5,good,telugu
pulao tumba sari illa.,2,bad,kannada
really dreadful atmosphere.,1,bad,english
I had a pathetic chutney.,3,bad,english
eeroju fish curry chala baledu.,1,bad,telugu
mixed veg kha ke vadiya feel hoya.,5,good,punjabi
uttapam is poor.,1,bad,english
naan full ruchi agide.,5,good,kannada
uttapam tinte ruchi ledu anipinchindi.,1,bad,telugu
oota matram kirrak.,5,good,telugu
butter chicken chala worst ga undi.,1,bad,telugu
paratha chala keka.,5,good,telugu
The chicken tasted delicious.,4,good,english
aaj ka oota bekar tha.,1,bad,hindi
mushroom masala waste.,2,bad,kannada
dessert was absolutely disgusting.,1,bad,english
kadai chicken bahut bakwas hai.,1,bad,hindi
food pura ghaint hai.,5,good,punjabi
biryani ekdum lajawab hai.,5,good,hindi
upma kha ke ghaint feel hoya.,4,good,punjabi
chicken kha ke swaad feel hoya.,4,good,punjabi
sabzi kha ke maza aa gaya.,5,good,hindi
place is nasty.,1,bad,english
soup awesome hai.,4,good,hindi
paratha chandalanga undi.,2,bad,telugu
dinner excellent ga undi.,5,good,telugu
dal makhani was absolutely tasteless.,3,bad,english
really wonderful uttapam.,5,good,english
dal makhani nodoke kettadagide.,2,bad,kannada
kadai chicken ws absolutely fantastic.,5,good,english
butter chicken zabardast hai.,5,good,hindi
da curry ws amazing.,5,good,english
ivattu mixed veg sakath.,4,good,kannada
roti kha ke ganda feel hoya.,1,bad,punjabi
i had a brilliant service.,4,good,english
I had a nice dal.,5,good,english
methi paratha tumba kettadagide.,1,bad,kannada
lunch bahut bekaar hai.,1,bad,hindi
upma ekdum ek number hai.,5,good,hindi
raita ekdum mood kharab hai.,1,bad,hindi
ivattu dinner mast agide.,5,good,kannada
meal awesome hai.,4,good,hindi
vada kha ke changa feel hoya.,5,good,punjabi
biryani tumba thu.,2,bad,kannada
chicken chala bagundi.,5,good,telugu
khana full worst agide.,2,bad,kannada
paratha kha ke maza aa gaya.,5,good,hindi
lunch kha ke maza aa gaya.,4,good,hindi
dessert full waste.,3,bad,kannada
food bahut mast hai.,5,good,hindi
mixed veg mast hai.,4,good,hindi
fish curry bekar.,1,bad,kannada
egg curry full sari illa.,1,bad,kannada
dosa chala chala baledu.,2,bad,telugu
biryani kha ke maza aa gaya.,4,good,hindi
kadai chicken bekaar lagya.,2,bad,punjabi
aaj ka dal makhani badiya tha.,5,good,hindi
"Loved the place, it was delicious.",5,good,english
pickle vadiya hai.,5,good,punjabi
puri pura sira hai.,5,good,punjabi
biryani bahut vadiya hai.,5,good,punjabi
"Hated da dal makhani, it ws worst.",2,bad,english
baingan bharta tinte super anipinchindi.,5,good,telugu
eeroju raita excellent ga undi.,5,good,telugu
soup bakwaas lagya.,3,bad,punjabi
uttapam asalu ruchi ledu.,1,bad,telugu
butter chicken was absolutely wonderful.,4,good,english
dal kha ke maada feel hoya.,1,bad,punjabi
dessert was absolutely horrible.,1,bad,english
meal adhurs.,5,good,telugu
upma full bekar.,2,bad,kannada
palak paneer chala keka.,5,good,telugu
upma bahut chii hai.,1,bad,hindi
bhojanam nodoke bekar.,1,bad,kannada
Ivattu rajma kettadagide.,1,bad,kannada
chole matram chala bagundi.,5,good,telugu
salad jama swaad ni hai.,2,bad,punjabi
khichdi swaad hai.,4,good,punjabi
aaj ka fish curry kharaab tha.,1,bad,hindi
The curd tasted dreadful.,2,bad,english
chicken kha ke maza aa gaya.,5,good,hindi
salad full chennagide.,5,good,kannada
aaj ka chole bekaar tha.,1,bad,hindi
I had a great chole.,5,good,english
rajma not good hai.,1,bad,hindi
fish curry maada lagya.,1,bad,punjabi
sabzi worst agide.,1,bad,kannada
chole chala chetta.,3,bad,telugu
eeroju butter chicken baledu.,2,bad,telugu
food bahut swadisht hai.,5,good,hindi
Ivattu chapati tumba chennagide.,4,good,kannada
mixed veg bahut khatam hai.,1,bad,hindi
chutney ekdum ghatiya hai.,1,bad,hindi
poha tumba thu.,1,bad,kannada
vada pura bahut vadiya hai.,5,good,punjabi
idli ekdum sahi hai hai.,5,good,hindi
meal was absolutely horrible.,2,bad,english
fish curry bahut khatam hai.,1,bad,hindi
dosa nodoke chennagilla.,1,bad,kannada
oota kha ke ganda feel hoya.,2,bad,punjabi
khichdi nodoke bekar.,1,bad,kannada
khichdi tinte daridram anipinchindi.,2,bad,telugu
aaj soup swaad si.,5,good,punjabi
upma asalu worst ga undi.,2,bad,telugu
ivattu butter chicken chennagide.,5,good,kannada
"Loved the meal, it was perfect.",5,good,english
baingan bharta tumba chennagide.,5,good,kannada
khana ekdum ek number hai.,4,good,hindi
rice nodoke chennagilla.,1,bad,kannada
aaj rice att si.,5,good,punjabi
meal tinte waste anipinchindi.,2,bad,telugu
bhojanam iz horrible.,1,bad,english
the chapati tasted bad.,1,bad,english
Really terrible rice.,3,bad,english
puri full bombat.,5,good,kannada
salad swaad ni lagya.,1,bad,punjabi
such a wonderful egg curry.,5,good,english
dinner ekdum badhiya hai.,4,good,hindi
mixed veg asalu daridram.,1,bad,telugu
dessert pura bahut vadiya hai.,5,good,punjabi
chapati tinte waste anipinchindi.,1,bad,telugu
ivattu roti kettadagide.,2,bad,kannada
methi paratha tinte kirrak anipinchindi.,5,good,telugu
dinner ekdum ek number hai.,4,good,hindi
bhojanam bahut khatam hai.,2,bad,hindi
The kadai chicken tasted delicious.,4,good,english
I had a great mushroom masala.,5,good,english
ivattu dinner ruchi illa.,3,bad,kannada
curry jama swaad ni hai.,2,bad,punjabi
sabzi tinte excellent ga undi anipinchindi.,5,good,telugu
dal tinte waste anipinchindi.,2,bad,telugu
dal ekdum mood kharab hai.,1,bad,hindi
the paratha tasted gross.,2,bad,english
eeroju dessert waste.,1,bad,telugu
aloo gobi super agide.,5,good,kannada
khichdi keka.,5,good,kannada
kadai chicken bahut zabardast hai.,5,good,hindi
I had a outstanding butter chicken.,5,good,english
such a awful kadai chicken.,1,bad,english
kadai chicken kha ke bakwaas feel hoya.,2,bad,punjabi
dessert kha ke mazza aa gaya feel hoya.,5,good,punjabi
ivattu naan sari illa.,1,bad,kannada
dal makhani khatam hai.,1,bad,hindi
lunch bekaar lagya.,2,bad,punjabi
"Hated the salad, it was bland.",2,bad,english
oota ekdum waste hai.,1,bad,hindi
aaj curd vadiya si.,5,good,punjabi
mixed veg daridram.,2,bad,telugu
the chapati was bad.,1,bad,english
chole full ruchi illa.,2,bad,kannada
poha ruchi illa.,2,bad,kannada
roti tinte kirrak anipinchindi.,5,good,telugu
soup full chennagilla.,1,bad,kannada
vada jama ganda hai.,2,bad,punjabi
methi paratha sira hai.,4,good,punjabi
chapati chala waste.,1,bad,telugu
chapati chala kirrak.,4,good,telugu
aloo gobi matram keka.,5,good,telugu
breakfast tumba keka.,4,good,kannada
bhojanam chala worst ga undi.,2,bad,telugu
upma kha ke maada feel hoya.,1,bad,punjabi
staff was absolutely delicious.,5,good,english
sabzi chala chala bagundi.,5,good,telugu
I had a excellent dal makhani.,5,good,english
methi paratha tinte chala bagundi anipinchindi.,5,good,telugu
chutney asalu chandalanga undi.,1,bad,telugu
"Loved the chicken, it was superb.",5,good,english
aloo gobi kha ke mood kharab.,1,bad,hindi
methi paratha chala daridram.,1,bad,telugu
butter chicken ekdum not good hai.,2,bad,hindi
I had a terrible bhojanam.,1,bad,english
bhatura pura vadiya hai.,4,good,punjabi
rice tinte chetta anipinchindi.,1,bad,telugu
dinner full ruchi illa.,1,bad,kannada
really perfect chicken.,4,good,english
aaj dinner bekaar si.,1,bad,punjabi
soup chala bagundi.,4,good,telugu
khana sakath.,5,good,kannada
roti bahut bekar hai.,1,bad,hindi
The palak paneer was amazing.,5,good,english
chutney chala baledu.,1,bad,telugu
aaj butter chicken maada si.,1,bad,punjabi
breakfast matram adhurs.,5,good,telugu
aaj ka biryani gazab tha.,5,good,hindi
puri kha ke mood kharab.,1,bad,hindi
idli tinte daridram anipinchindi.,1,bad,telugu
dessert ghatiya hai.,2,bad,hindi
idli chandalanga undi.,3,bad,telugu
aaj mixed veg changa si.,4,good,punjabi
dosa chii hai.,1,bad,hindi
such a bad vibe.,2,bad,english
"hated da dosa, it ws tasteless.",1,bad,english
biryani bahut vadiya hai.,5,good,punjabi
puri full bombat.,5,good,kannada
khichdi kha ke mood kharab.,1,bad,hindi
aaj aloo gobi ghaint si.,5,good,punjabi
khichdi ruchi ledu.,1,bad,telugu
soup full tumba chennagide.,4,good,kannada
food chala super.,5,good,telugu
